,topology,centrality,position,label
70,0.016620212345163927,0.025309366775515946,0.9580704208793202,2
71,0.016663016853792283,0.010326601892587831,0.9730103812536198,2
72,0.016993587927201806,0.010303772967731517,0.9727026391050666,0
73,0.016818233907583885,0.010272451835516686,0.9729093142568994,2
74,0.016295980803925473,0.009953463534916296,0.9737505556611583,0
75,0.01646732295796972,0.0251672584810987,0.9583654185609316,0
76,0.01901994388410873,0.010010097607966647,0.9709699585079248,2
77,0.016425664970437313,0.00997508209815291,0.9735992529314098,1
78,0.12886636686102934,0.017351474454310175,0.8537821586846606,1
79,0.016525074009183464,0.009971721215989538,0.9735032047748271,0
80,0.12820742236135274,0.01743847675131103,0.8543541008873361,2
81,0.016480324552943345,0.009995088697115235,0.9735245867499415,0
82,0.1224008056091453,0.022539760921907834,0.8550594334689468,2
83,0.015511230237517009,0.053635311096458665,0.9308534586660243,2
84,0.01648089222289913,0.010108804026066193,0.9734103037510347,0
85,0.017034610430002525,0.010448435446839379,0.972516954123158,0
86,0.017169482567133056,0.010429707583681978,0.9724008098491849,2
87,0.016600111814309874,0.024727058219855543,0.9586728299658345,0
88,0.01602044837718646,0.010008350524048058,0.9739712010987656,0
89,0.01638004954096828,0.024219201820900742,0.959400748638131,2
90,0.11595128263999752,0.017621094580366654,0.8664276227796358,0
91,0.016576153462258242,0.010092406335321769,0.97333144020242,2
92,0.01711734879687913,0.010393953951180536,0.9724886972519404,0
93,0.016596384191248943,0.010122754216029352,0.9732808615927218,2
94,0.01564550027853443,0.023930275660169333,0.9604242240612961,0
95,0.01614110893702644,0.039961312119161915,0.9438975789438115,0
96,0.016764915267264032,0.010259430767961519,0.9729756539647745,0
97,0.016543541075740024,0.010147230645648507,0.9733092282786115,1
98,0.01579960255855132,0.02520335335037532,0.9589970440910734,1
99,0.016542324886457876,0.024547032374398134,0.958910642739144,2
100,0.1304502651655602,0.02232282279301187,0.847226912041428,2
101,0.018100393860822194,0.02519938049227727,0.9567002256469005,1
102,0.017255838664040766,0.010473187190294796,0.9722709741456643,0
103,0.016173861714476843,0.009920482229061056,0.9739056560564622,1
104,0.016619647008171267,0.01019391136813388,0.9731864416236948,1
105,0.01680206938557572,0.010279338894815035,0.9729185917196094,1
106,0.016844740299867662,0.010194471383903246,0.972960788316229,0
107,0.01631067131093637,0.024287076011405388,0.9594022526776583,1
108,0.13195510162756227,0.017253033603595345,0.8507918647688424,2
109,0.016448056253819995,0.02450056054689139,0.9590513831992887,0
110,0.016320819993396407,0.010058769302497475,0.9736204107041062,1
111,0.12798098643700098,0.022325778712298378,0.8496932348507007,2
112,0.016084180549264113,0.024352533517242474,0.9595632859334934,2
113,0.01646370752167804,0.009967459474518374,0.9735688330038036,1
114,0.12560852350717505,0.022383197105812255,0.8520082793870126,2
115,0.13214165138415404,0.017270280302568792,0.8505880683132773,2
116,0.01750430684591448,0.009972234162326841,0.9725234589917587,1
117,0.016929307543853824,0.0099584192046389,0.9731122732515074,0
118,0.016825363543538942,0.024967704093039448,0.9582069323634216,0
119,0.01613362023275015,0.009937230498159826,0.97392914926909,1
120,0.017290118273015517,0.0239390246541633,0.9587708570728213,1
121,0.1295813226693074,0.017381228734172183,0.8530374485965203,2
122,0.11663591831510618,0.017637818963353688,0.8657262627215402,2
123,0.08213330005939076,0.02341184334816094,0.8944548565924482,2
124,0.016522946112016403,0.010134598413765043,0.9733424554742185,1
125,0.015991524599731227,0.010003067640369626,0.9740054077598991,1
126,0.016709448218269866,0.010206006347838704,0.9730845454338916,1
127,0.016717490645865734,0.024901902415733694,0.9583806069384004,0
128,0.0170358553117102,0.010449199013826417,0.9725149456744634,0
129,0.01636510090374542,0.024403902556014715,0.9592309965402398,0
130,0.016967570148443245,0.010244092057763037,0.9727883377937937,0
131,0.015691145732347932,0.05317016002734708,0.931138694240305,1
132,0.016849140680291374,0.010334674776164739,0.9728161845435439,2
133,0.016395092105193142,0.009953157422709255,0.9736517504720975,1
134,0.12950041849335897,0.01736336029538549,0.8531362212112555,1
135,0.016829484834384914,0.010322618566370526,0.9728478965992444,1
136,0.016098073669132545,0.02396358941511959,0.9599383369157479,1
137,0.018119128015164573,0.010241150026687637,0.9716397219581476,2
138,0.01639691061438578,0.024036980580036,0.959566108805578,1
139,0.017523476972653128,0.019470743497584733,0.9630057795297621,2
140,0.01610673479231087,0.023937953615576026,0.959955311592113,1
141,0.015592571863443512,0.05307676220654463,0.9313306659300118,2
142,0.01623571822512515,0.02406165088737894,0.9597026308874961,2
143,0.01674428931431051,0.010381805656587861,0.9728739050291015,1
144,0.09731971030831646,0.023183471544479667,0.879496818147204,2
145,0.016998738130728094,0.024948640833203913,0.9580526210360679,1
146,0.016961571362130477,0.02526547816443555,0.9577729504734339,2
147,0.016634685541186033,0.024736601309877884,0.9586287131489362,0
148,0.017431910178973983,0.010604969906756662,0.9719631199142693,1
149,0.017144019685856188,0.010424993367411336,0.9724309869467325,2
150,0.016639086294476153,0.010041346738652663,0.9733195669668712,0
151,0.016330611506620754,0.02523689424794804,0.9584324942454313,2
152,0.12382384457100218,0.022402479612195204,0.8537736758168025,2
153,0.017020760857175535,0.010335101303345305,0.9726441378394791,1
154,0.016071730572231924,0.023955953112273654,0.9599723163154945,2
155,0.12911107841775996,0.02221770458708038,0.8486712169951598,2
156,0.01638475623380469,0.024028393574767992,0.9595868501914274,0
157,0.016441594618133912,0.010084700246981146,0.973473705134885,1
158,0.01626542825914611,0.02422852303850642,0.9595060487023475,2
159,0.1219194722459296,0.017457077072454356,0.860623450681616,2
160,0.01650492225048252,0.023848675134437176,0.9596464026150803,2
161,0.016558835847751287,0.010050151190174179,0.9733910129620746,0
162,0.016223201500954666,0.024192299876701583,0.9595844986223437,2
163,0.01564966769990001,0.02690902861137112,0.9574413036887288,0
164,0.13243562683544524,0.017269720498794782,0.85029465266576,2
165,0.12151792877968316,0.01741343933504742,0.8610686318852696,2
166,0.017543633102075323,0.019630419736782156,0.9628259471611427,2
167,0.016535905463321423,0.010272915199146478,0.9731911793375321,0
168,0.12928248509284357,0.017388660999357028,0.8533288539077994,1
169,0.015521090932268541,0.05372865386583268,0.9307502552018987,1
170,0.12924129488863265,0.017409830139206363,0.8533488749721609,2
171,0.018333679250567024,0.01962048104709817,0.9620458397023349,2
172,0.0161776295749828,0.009922793303178705,0.9738995771218386,2
173,0.016938292141179867,0.010389357170453258,0.9726723506883668,0
174,0.016825804432148865,0.010320361136102907,0.9728538344317483,0
175,0.016193815131640508,0.05606636918270856,0.927739815685651,2
176,0.016381240959323185,0.01021268017078564,0.9734060788698912,0
177,0.016118332340272858,0.019674500676907885,0.9642071669828193,0
178,0.12300327515519541,0.017414466953665775,0.8595822578911387,2
179,0.016992158311671307,0.010398494058436337,0.9726093476298924,1
180,0.016729484551924922,0.010230219893848872,0.9730402955542262,2
181,0.01897221852198495,0.009974759955650997,0.9710530215223641,0
182,0.016767686016266218,0.024788282566893888,0.9584440314168399,0
183,0.015600318845944422,0.05385406198970556,0.9305456191643501,0
184,0.11817463833930485,0.022671941626297206,0.859153420034398,2
185,0.017927768403091866,0.009928175105016505,0.9721440564918915,2
186,0.017887615701486864,0.019498064076005222,0.9626143202225078,2
187,0.016780961109284148,0.010292855807108215,0.9729261830836077,1
188,0.01681703856438141,0.010340763326289956,0.9728421981093286,0
189,0.12177178086071035,0.017593633656652813,0.8606345854826367,2
190,0.016393289016921796,0.024418980815955168,0.9591877301671231,2
191,0.13214878543699277,0.01727454851692037,0.8505766660460868,2
192,0.017070345326467888,0.010470353985009187,0.9724593006885228,0
193,0.017009237952978914,0.010432872855056207,0.9725578891919648,0
194,0.01586959937689026,0.009929533343486983,0.9742008672796226,0
195,0.016140238494174418,0.010084784215443352,0.9737749772903823,0
196,0.015854584528764717,0.06033360843730782,0.9238118070339274,1
197,0.016607436488476165,0.010143698344113602,0.9732488651674104,2
198,0.016185123932279073,0.024108903978830223,0.9597059720888907,1
199,0.016634323515771793,0.02477801900513893,0.9585876574790894,1
200,0.016470701648355363,0.024561376090486704,0.9589679222611581,0
201,0.018666636945721467,0.025201820296505015,0.9561315427577735,0
202,0.016758982111538315,0.010279374657065053,0.9729616432313966,0
203,0.016683509214649114,0.0244492224456487,0.9588672683397022,0
204,0.01620016032233236,0.0101404148327896,0.973659424844878,0
205,0.016730711958998754,0.02453574078248881,0.9587335472585125,1
206,0.01646474688934281,0.009973423190762483,0.9735618299198947,0
207,0.030028379528708606,0.024973461847910758,0.9449981586233807,2
208,0.016624532051848596,0.01019690768341372,0.9731785602647378,0
209,0.01682796923535804,0.019641083377940547,0.9635309473867015,2
210,0.016676093202538107,0.02444443486316353,0.9588794719342983,0
211,0.015979883210168768,0.009985120713888034,0.9740349960759432,0
212,0.015901048191387372,0.02368575276982315,0.9604131990387896,0
213,0.016473172478870136,0.009945601749725908,0.973581225771404,2
214,0.017061903905495123,0.010441175460626482,0.9724969206338783,0
215,0.1304205095080833,0.02228652449679061,0.847292965995126,2
216,0.016360375312998388,0.010011869143730296,0.9736277555432713,0
217,0.016567564559674317,0.024286111831368078,0.9591463236089577,1
218,0.015979699029484516,0.01959027241436013,0.9644300285561554,2
219,0.015802880720710594,0.06001999817096111,0.9241771211083283,0
220,0.016750043080214532,0.010273891767266792,0.9729760651525187,1
221,0.016615063858054575,0.03444474228032527,0.9489401938616201,0
222,0.018948429201597453,0.020104592793911004,0.9609469780044916,2
223,0.016021567855923572,0.024385014627808475,0.9595934175162679,2
224,0.016389102325386356,0.024053892962534743,0.9595570047120788,1
225,0.016016754643821365,0.023873471195025194,0.9601097741611535,0
226,0.016054799806006197,0.023845520894582507,0.9600996792994113,0
227,0.01622882128494329,0.010004680210500194,0.9737664985045567,2
228,0.11797726971403978,0.022852392425411382,0.8591703378605489,2
229,0.016738965294922064,0.024777818084027684,0.9584832166210502,0
230,0.01594952615633704,0.027081717616825957,0.9569687562268371,2
231,0.11761214372181698,0.02256064474397696,0.859827211534206,2
232,0.017135294853087225,0.010486087667685858,0.9723786174792269,0
233,0.016902576556557067,0.010244998651324725,0.9728524247921182,0
234,0.12761799696568363,0.0174136728881062,0.8549683301462101,2
235,0.01563995894556278,0.054080434029801505,0.9302796070246356,2
236,0.13168488643309365,0.017241533269849663,0.8510735802970566,2
237,0.016394474007707115,0.010013622449195417,0.9735919035430974,0
238,0.017730517227398244,0.026589571617648532,0.9556799111549531,1
239,0.016680585171961682,0.010139900682229941,0.9731795141458083,1
240,0.017116647914377416,0.010319346941576988,0.9725640051440455,0
241,0.016337207171276086,0.010020672630709177,0.9736421201980147,1
242,0.016041678045973205,0.023895231033625945,0.9600630909204009,1
243,0.016541826882518512,0.010078160502970803,0.9733800126145107,1
244,0.09539875355343203,0.017967248919070988,0.886633997527497,2
245,0.02255954648093595,0.026863173668234173,0.95057727985083,2
246,0.015615710398493332,0.05403111039832397,0.9303531792031827,2
247,0.016263383062684187,0.010170228335048678,0.9735663886022672,1
248,0.016859182929560634,0.010340834341343055,0.9727999827290962,0
249,0.016326986461671782,0.02432021840024789,0.9593527951380802,0
250,0.01615820858289707,0.010089874288744869,0.973751917128358,0
251,0.108206877477998,0.022543663197765164,0.8692494593242369,2
252,0.016127162034192222,0.02402256557071833,0.9598502723950895,0
253,0.025184372869149978,0.01944511712676896,0.955370510004081,2
254,0.01595084041919373,0.019771610385788292,0.964277549195018,2
255,0.12252244928444114,0.0174735708651459,0.860003979850413,2
256,0.016261158292313893,0.02406324497462831,0.9596755967330577,0
257,0.016294869197959815,0.009994703995678592,0.9737104268063617,0
258,0.06757654722021408,0.018534093200503195,0.9138893595792826,2
259,0.01640001209879847,0.010059194981053362,0.9735407929201482,1
260,0.01661917440993983,0.010193621492874705,0.9731872040971855,0
261,0.017143699757028962,0.01015565296198393,0.972700647280987,2
262,0.016267911777318685,0.009978169254802676,0.9737539189678787,2
263,0.12556554105048187,0.01746653857293416,0.856967920376584,2
264,0.01627204918801569,0.009980706998108428,0.9737472438138759,0
265,0.016302181453464584,0.0099762569224044,0.973721561624131,0
266,0.015916618059546517,0.009762697950184059,0.9743206839902695,1
267,0.01652780978993878,0.010045640922830633,0.9734265492872307,1
268,0.11707754916486579,0.017543525386611962,0.8653789254485222,2
269,0.016225825373051245,0.009952354923445669,0.9738218197035031,2
270,0.0165182908346933,0.010131743029146927,0.9733499661361599,0
271,0.01666487364923409,0.010221651811131634,0.9731134745396343,0
272,0.01646132265618761,0.01953151558105184,0.9640071617627605,1
273,0.024576398621253992,0.009897057583142908,0.9655265437956031,2
274,0.12940870764800122,0.017314298774292396,0.8532769935777063,2
275,0.016854317566824886,0.01030182244957611,0.9728438599835989,2
276,0.017592813045071556,0.020627715456712225,0.9617794714982163,2
277,0.016820732500771384,0.01029358859302049,0.9728856789062081,0
278,0.016281995006543426,0.009944921114185441,0.9737730838792712,1
279,0.015589664253673427,0.03221552171033959,0.9521948140359869,1
280,0.01667121974464712,0.010202093005602934,0.97312668724975,0
281,0.016640302795561963,0.010107497704949465,0.9732521994994886,1
282,0.017148998134662505,0.010347649226804746,0.9725033526385328,0
283,0.015951125790978272,0.009984885745897284,0.9740639884631244,2
284,0.017078407910934595,0.025032627222441373,0.9578889648666239,2
285,0.01596040272964693,0.00999409457427556,0.9740455026960776,1
286,0.01643551160295881,0.009992603266242878,0.9735718851307983,2
287,0.01632121527461772,0.020843055573655615,0.9628357291517267,2
288,0.01630230966317263,0.009999267717331634,0.9736984226194957,0
289,0.016381528405364523,0.009958831431887022,0.9736596401627484,1
290,0.01650212715240225,0.009984231608806925,0.9735136412387909,0
291,0.016681081033577107,0.010097097714957494,0.9732218212514655,0
292,0.016647983311662333,0.019600312445798896,0.9637517042425389,2
293,0.01660230397874423,0.010183273759239591,0.9732144222620162,0
294,0.016382755674622444,0.010048610492797079,0.9735686338325804,1
295,0.016366807317747437,0.02004852871578594,0.9635846639664666,1
296,0.01673970483767916,0.010267550650150644,0.9729927445121701,0
297,0.016645033158917112,0.010209482346900996,0.9731454844941818,1
298,0.01638812248604359,0.010051902307594937,0.9735599752063614,1
299,0.016283878920868494,0.009942622962444516,0.9737734981166871,2
300,0.016403893616655226,0.010013033394145426,0.9735830729891994,0
301,0.10948499844637177,0.01764712152182448,0.8728678800318038,2
302,0.12494545881872807,0.022378849418512595,0.8526756917627593,2
303,0.01647656055079479,0.010044405878362823,0.9734790335708423,0
304,0.0168944508861043,0.010290857044452158,0.9728146920694436,2
305,0.016564168882155124,0.010122570295377812,0.973313260822467,1
306,0.016251860303619737,0.0318175793249945,0.9519305603713858,1
307,0.01626026464818601,0.009973478772714766,0.9737662565790992,1
308,0.016553405905325464,0.010129995836678469,0.973316598257996,2
309,0.01597393428588203,0.01000069250747786,0.9740253732066402,1
310,0.12194931073654883,0.017527122344162937,0.8605235669192883,2
311,0.01688842748859129,0.010327414830586117,0.9727841576808227,0
312,0.13245533119943584,0.017310418734773854,0.8502342500657902,2
313,0.01651605006402287,0.010130368618631496,0.9733535813173455,1
314,0.01682584186190177,0.010320384094206868,0.9728537740438914,1
315,0.01613471608469403,0.010090284524466121,0.9737749993908399,1
316,0.016274538574855387,0.009959340630565338,0.9737661207945792,1
317,0.016648242744033696,0.010211450994381338,0.9731403062615851,2
318,0.01627690444041518,0.009983685040458313,0.9737394105191265,0
319,0.016251991224033303,0.009968404143122332,0.9737796046328444,0
320,0.016505901213898107,0.01004723083966342,0.9734468679464386,0
321,0.017258092992781852,0.024339762654389765,0.9584021443528284,1
322,0.016037322790220694,0.023873155668276785,0.9600895215415025,1
323,0.13274018885541866,0.017312774960213554,0.8499470361843678,2
324,0.016444336409460594,0.010086381966079036,0.9734692816244604,0
325,0.016345190885347093,0.010002576905639248,0.9736522322090138,1
326,0.01631414621310823,0.009983578857604335,0.9737022749292874,2
327,0.016354808648832243,0.010031468762664775,0.973613722588503,0
328,0.016136986719594907,0.019253494667682454,0.9646095186127227,2
329,0.016981916328541034,0.010416114724283861,0.9726019689471752,2
330,0.016021292678645854,0.00994595793220346,0.9740327493891509,1
331,0.01632424660800101,0.009989759879129333,0.9736859935128698,1
332,0.016015702321565635,0.009985012422018014,0.9739992852564163,1
333,0.01628240861136586,0.00998706110679706,0.9737305302818372,1
334,0.016768945529054377,0.010285485869597577,0.9729455686013481,1
335,0.01695492405014098,0.010355941155116082,0.9726891347947428,0
336,0.01622654677110792,0.009952797403833306,0.9738206558250588,1
337,0.01678073441899695,0.024599311865490213,0.9586199537155128,2
338,0.01638180153317778,0.01004802525573912,0.973570173211083,0
339,0.016235963632007914,0.024110259107410693,0.9596537772605814,0
340,0.016311367329254946,0.024296952581262146,0.959391680089483,0
341,0.016199375043437672,0.009936131214506113,0.9738644937420563,0
342,0.01690694571502249,0.010306776368866693,0.9727862779161108,1
343,0.01621126803679923,0.01963624940595421,0.9641524825572466,2
344,0.01647800974929053,0.010107036017367062,0.9734149542333423,2
345,0.016049969388499213,0.025338961585509464,0.9586110690259912,2
346,0.016227848843844442,0.009953596049801214,0.9738185551063544,2
347,0.016891291324909352,0.010360528510310486,0.9727481801647802,1
348,0.016736995816569275,0.010265889031159891,0.9729971151522708,1
349,0.016610388039061483,0.010164866532220663,0.9732247454287177,2
350,0.016952554854044132,0.01025396682992936,0.9727934783160265,0
351,0.016321153511506287,0.009987867032739095,0.9736909794557546,1
352,0.016751696160747818,0.010274905709165364,0.9729733981300868,0
353,0.016262947312803342,0.009975124225552986,0.9737619284616437,1
354,0.016212038970541496,0.009875181890768202,0.9739127791386902,0
355,0.01671763567685723,0.0101862599099697,0.9730961044131731,0
356,0.017251691459382188,0.01055731754895109,0.9721909909916667,1
357,0.016083413425969022,0.010011052214426146,0.9739055343596049,1
358,0.016332893006495135,0.010018026472617937,0.9736490805208868,0
359,0.01696782037733102,0.025274698408060264,0.9577574812146087,2
360,0.016143376575885725,0.02757172512052684,0.9562848983035875,2
361,0.016658311680131207,0.010217626928328607,0.9731240613915401,0
362,0.016018910705084814,0.02388765814520101,0.9600934311497141,0
363,0.017078628177745706,0.010380955244899027,0.9725404165773552,1
364,0.01629505943478487,0.0098543506513665,0.9738505899138487,0
365,0.016469957297122972,0.024380353612975053,0.9591496890899021,0
366,0.016515197304038026,0.010254712073436022,0.9732300906225261,0
367,0.11417536945586394,0.008938809731391854,0.8768858208127444,2
368,0.01679414174874595,0.010216916746289773,0.9729889415049642,1
369,0.016810464121107878,0.01024795946432633,0.9729415764145658,1
370,0.016101440279493576,0.009970103260088566,0.9739284564604178,1
371,0.01625528783728675,0.009970426170624136,0.9737742859920893,1
372,0.016016604651338657,0.009961838282660753,0.9740215570660006,1
373,0.016303538170494722,0.02520457750164261,0.9584918843278627,1
374,0.016760920863000937,0.010249443461315087,0.972989635675684,0
375,0.016234049327864254,0.023983408770428444,0.9597825419017074,0
376,0.01697930906618041,0.010414515520558007,0.9726061754132616,0
377,0.01597445200803461,0.05514403451239535,0.9288815134795702,1
378,0.016377927774223363,0.010045649227209545,0.973576422998567,2
379,0.1251192747246394,0.022379459793620927,0.8525012654817395,2
380,0.12564203445468483,0.022430943665951317,0.851927021879364,2
381,0.016213695774825766,0.019312071330236047,0.9644742328949382,1
382,0.016439079407704605,0.02055295621919826,0.9630079643730971,1
383,0.016807311942792915,0.010156164593988423,0.9730365234632187,0
384,0.016651218758101254,0.010106617217673058,0.9732421640242257,2
385,0.016895569786748166,0.010103599978084764,0.9730008302351671,1
386,0.016364853930549667,0.00991465214929611,0.9737204939201543,0
387,0.017162085429262383,0.010526624161886627,0.972311290408851,2
388,0.016948129589355845,0.010395391117789516,0.9726564792928546,0
389,0.016971395129252966,0.010366001567391635,0.9726626033033554,1
390,0.115611319477625,0.017598747697802064,0.8667899328245731,1
391,0.016355874904667594,0.009935568806305004,0.9737085562890273,1
392,0.01698816941473987,0.01041995014909503,0.9725918804361651,1
393,0.016565430350680484,0.0247026370600583,0.9587319325892614,0
394,0.01691673222608294,0.010376133071078908,0.9727071347028381,0
395,0.01603788850712954,0.025081013571002276,0.9588810979218683,2
396,0.016302552125544264,0.009976483758298198,0.9737209641161575,1
397,0.016938661680599768,0.010250238062069294,0.972811100257331,0
398,0.016208563260554868,0.009941766946172235,0.9738496697932729,2
399,0.11701570293637811,0.01766022006101006,0.8653240770026118,2
400,0.016351181135624886,0.010029243772681279,0.9736195750916938,0
401,0.10620611460790128,0.023021440536436424,0.8707724448556624,1
402,0.016836574602634637,0.020567316224422996,0.9625961091729425,2
403,0.015752185206933087,0.019519213733389884,0.9647286010596771,2
404,0.016940523576443607,0.02586812486222453,0.9571913515613321,1
405,0.01629586848975547,0.009972393651216827,0.9737317378590277,1
406,0.01693428503735926,0.010218092048137603,0.972847622914503,0
407,0.01681549246159961,0.010314036133306032,0.9728704714050944,2
408,0.01700727654527518,0.010431669796033416,0.9725610536586914,0
409,0.016872114551969897,0.010325032270998173,0.9728028531770319,1
410,0.01729976358490483,0.010482893263404281,0.9722173431516907,0
411,0.016439798794309814,0.009995585396884247,0.973564615808806,1
412,0.016736993198087153,0.010242343623108606,0.9730206631788043,1
413,0.12757615275094342,0.01745752636869881,0.8549663208803577,2
414,0.016919466770772485,0.01020978816350982,0.9728707450657178,1
415,0.01648828916106088,0.009948979599217983,0.9735627312397213,0
416,0.01735693981581089,0.01953316706145633,0.9631098931227327,2
417,0.0167353230019908,0.010275747254965124,0.9729889297430441,2
418,0.016601695676340535,0.010133988528820295,0.9732643157948393,1
419,0.016507759667722825,0.010052033020212826,0.9734402073120644,1
420,0.01668186562345819,0.010232074095017973,0.9730860602815238,1
421,0.016448295733616357,0.009988479861466493,0.9735632244049172,2
422,0.01565851648852249,0.02379996528881047,0.9605415182226669,2
423,0.01623500965931997,0.023872761612813185,0.959892228727867,1
424,0.016906172066101646,0.010193446526563267,0.9729003814073351,2
425,0.016282486459258977,0.024253932452131765,0.9594635810886094,0
426,0.016239610093020423,0.009944078890864226,0.9738163110161153,1
427,0.01852115264009124,0.009981183734765321,0.9714976636251436,1
428,0.016696689690301417,0.010241166660187437,0.973062143649511,2
429,0.016531147971395863,0.010088717488738404,0.9733801345398657,0
430,0.016521116779610358,0.010133476365119791,0.9733454068552698,2
431,0.016188492473125392,0.010131582250124288,0.9736799252767504,1
432,0.01644682018077711,0.01008790542470886,0.9734652743945139,0
433,0.01659603466710564,0.010179428382310004,0.9732245369505844,0
434,0.01629065581636851,0.009992119654478037,0.9737172245291534,0
435,0.016484212687000142,0.009971526013420174,0.9735442612995797,1
436,0.016709138891837175,0.010205817413560664,0.9730850436946021,0
437,0.01610265791617177,0.0253746844598588,0.9585226576239694,1
438,0.016107321821171507,0.010073152775024142,0.9738195254038045,1
439,0.01670525716724526,0.010246421651498083,0.9730483211812566,0
440,0.016407163926747247,0.010002100455676288,0.9735907356175765,1
441,0.12320002044627856,0.017520292487546513,0.859279687066175,1
442,0.01725365404066831,0.01058278915193222,0.9721635568073995,0
443,0.016368197375872626,0.010039680940499536,0.973592121683628,2
444,0.016582741975985523,0.024701184598742605,0.9587160734252719,2
445,0.01706101327132665,0.010300507911335945,0.9726384788173374,0
446,0.017184561145099326,0.010540409981468997,0.9722750288734316,0
447,0.01630624568354532,0.010005152849685749,0.9736886014667689,0
448,0.07186799836462213,0.023768651283322225,0.9043633503520555,2
449,0.016280690887600584,0.009986007514996365,0.973733301597403,0
450,0.016330918001543127,0.009954518649247996,0.9737145633492089,1
451,0.016365900510661696,0.024401249683692783,0.9592328498056455,1
